# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Oct  3 16:09:41 2025
#
# User preference: *
#
# COLUMN toi:            TESS Object of Interest
# COLUMN toipfx:         TESS Object of Interest Prefix
# COLUMN tid:            TESS Input Catalog ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_trandeperr1: Planet Transit Depth Upper Unc [ppm]
# COLUMN pl_trandeperr2: Planet Transit Depth Lower Unc [ppm]
# COLUMN pl_trandeplim:  Planet Transit Depth Limit Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_insolerr1:   Planet Insolation Upper Unc [Earth flux]
# COLUMN pl_insolerr2:   Planet Insolation Lower Unc [Earth flux]
# COLUMN pl_insollim:    Planet Insolation Limit Flag
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN pl_eqterr1:     Planet Equilibrium Temperature Upper Unc [K]
# COLUMN pl_eqterr2:     Planet Equilibrium Temperature Lower Unc [K]
# COLUMN pl_eqtlim:      Planet Equilibrium Temperature Limit Flag
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_disterr1:    Stellar Distance Upper Unc [pc]
# COLUMN st_disterr2:    Stellar Distance Lower Unc [pc]
# COLUMN st_distlim:     Stellar Distance Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_loggerr1:    Stellar log(g) Upper Unc [cm/s**]
# COLUMN st_loggerr2:    Stellar log(g) Lower Unc [cm/s**2]
# COLUMN st_logglim:     Stellar log(g) Limit Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
#
loc_rowid,toi,toipfx,tid,tfopwg_disp,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim
5974,6220.01,6220,325653071,PC,19.6518502,0.0027925,-0.0027925,0,2.5250000,0.9670000,-0.9670000,0,3125.0000000,322.7540000,-322.7540000,0,8.7945700,0.6797410,-0.6797410,0,27.0742000,,,,635.0000000,,,,358.7340000,4.2160000,-4.2160000,0,6359.0000000,159.0000000,-159.0000000,0,4.1500000,0.0900000,-0.0900000,0,1.5600000,0.0700000,-0.0700000,0
5975,6221.01,6221,456910600,PC,9.8326403,0.0001150,-0.0001150,0,4.8270000,0.8210000,-0.8210000,0,2767.0000000,216.5140000,-216.5140000,0,6.8025200,0.5009160,-0.5009160,0,229.6070000,,,,1084.0000000,,,,606.8910000,12.6810000,-12.6810000,0,5966.4000000,107.1000000,-107.1000000,0,4.1800000,0.0700000,-0.0700000,0,1.4100000,0.0700000,-0.0700000,0
5976,6222.01,6222,150907983,PC,9.4321076,0.0022332,-0.0022332,0,3.8520000,0.3830000,-0.3830000,0,7052.0000000,302.4330000,-302.4330000,0,11.0911000,0.6554590,-0.6554590,0,223.3650000,,,,1077.0000000,,,,615.6660000,16.1805000,-16.1805000,0,6704.0000000,131.6000000,-131.6000000,0,4.2800000,0.0900000,-0.0900000,0,1.4300000,0.0700000,-0.0700000,0
5977,6223.01,6223,288144647,CP,3.8553342,0.0006445,-0.0006445,0,1.8950000,0.4110000,-0.4110000,0,6624.0000000,524.3950000,-524.3950000,0,4.9451800,0.2731570,-0.2731570,0,41.8646000,,,,708.0000000,,,,133.1220000,0.5350000,-0.5350000,0,3909.0000000,157.0000000,-157.0000000,0,4.6500000,0.0100000,-0.0100000,0,0.6000000,0.0200000,-0.0200000,0
5978,6224.01,6224,66726479,PC,1.5554236,0.0000021,-0.0000021,0,1.9160000,0.1140000,-0.1140000,0,18149.0000000,644.2520000,-644.2520000,0,13.1166000,,,0,711.0890000,,,,1438.0000000,,,,498.0440000,5.4560000,-5.4560000,0,5318.0000000,122.0000000,-122.0000000,0,4.3900000,,,0,1.0100000,,,0
5979,6225.01,6225,352147273,PC,8.5559650,0.0000289,-0.0000289,0,1.8650000,0.3020000,-0.3020000,0,12373.0000000,879.7770000,-879.7770000,0,5.0934200,0.2567580,-0.2567580,0,4.0088500,,,,394.0000000,,,,83.7373000,0.3534000,-0.3534000,0,3376.0000000,157.0000000,-157.0000000,0,4.7900000,0.0100000,-0.0100000,0,0.4400000,0.0100000,-0.0100000,0
5980,6226.01,6226,176789447,PC,3.8857292,0.0000353,-0.0000353,0,1.9280000,0.3780000,-0.3780000,0,6215.0000000,528.8240000,-528.8240000,0,13.8034000,,,0,248.7740000,,,,1106.0000000,,,,1027.4400000,31.8490000,-31.8490000,0,6084.0000000,122.0000000,-122.0000000,0,3.9900000,,,0,1.7900000,,,0
5981,6227.01,6227,53874375,PC,3.0922512,0.0004608,-0.0004608,0,1.9360000,0.4680000,-0.4680000,0,44139.0000000,17012.4000000,-17012.4000000,0,15.7310000,3.0324100,-3.0324100,0,64.8463000,,,,790.0000000,,,,313.9960000,5.6735000,-5.6735000,0,3661.0000000,157.0000000,-157.0000000,0,4.5900000,0.0100000,-0.0100000,0,0.6800000,0.0200000,-0.0200000,0
5982,6228.01,6228,66788350,PC,3.3338016,0.0000034,-0.0000034,0,2.9020000,0.3580000,-0.3580000,0,5100.0000000,97.3139000,-97.3139000,0,15.1293000,0.6208120,-0.6208120,0,2284.7400000,,,,1926.0000000,,,,960.8740000,29.1910000,-29.1910000,0,7894.0000000,130.3000000,-130.3000000,0,4.0400000,0.0800000,-0.0800000,0,2.1700000,0.0900000,-0.0900000,0
5983,6229.01,6229,437736517,PC,4.6071277,0.0000115,-0.0000115,0,2.2660000,0.2120000,-0.2120000,0,17579.0000000,858.5280000,-858.5280000,0,10.6145000,0.7642100,-0.7642100,0,87.2497000,,,,851.0000000,,,,314.8240000,3.5105000,-3.5105000,0,4928.0000000,125.0000000,-125.0000000,0,4.5200000,0.0900000,-0.0900000,0,0.8200000,0.0500000,-0.0500000,0
5984,623.01,623,101395259,FP,7.5746750,0.0000044,-0.0000044,0,3.0847866,0.0376655,-0.0376655,0,6208.0649305,75.5600740,-75.5600740,0,13.4069567,0.6467533,-0.6467533,0,516.8517446,,,,1216.0774804,,,,275.3770000,7.6635000,-7.6635000,0,6422.0000000,197.0000000,-197.0000000,0,4.2060800,0.5941820,-0.5941820,0,1.4885499,0.0707236,-0.0707236,0
5985,6230.01,6230,252610172,PC,4.3518774,0.0000134,-0.0000134,0,3.2840000,0.3060000,-0.3060000,0,6682.0000000,258.4910000,-258.4910000,0,12.0164000,0.6194620,-0.6194620,0,673.0680000,,,,1419.0000000,,,,891.1590000,13.5600000,-13.5600000,0,6496.3000000,103.2000000,-103.2000000,0,4.1500000,0.0800000,-0.0800000,0,1.6100000,0.0700000,-0.0700000,0
5986,6231.01,6231,406783172,PC,24.8366994,0.0001507,-0.0001507,0,4.7930000,0.6180000,-0.6180000,0,10898.0000000,525.0900000,-525.0900000,0,8.5715400,0.5578940,-0.5578940,0,40.0666000,,,,700.0000000,,,,391.5940000,2.9705000,-2.9705000,0,6334.0000000,395.9000000,-395.9000000,0,4.6300000,0.1200000,-0.1200000,0,0.8900000,0.0500000,-0.0500000,0
5987,6232.01,6232,202087931,PC,9.8538051,0.0000255,-0.0000255,0,4.0480000,0.2580000,-0.2580000,0,14768.0000000,562.4780000,-562.4780000,0,13.3007000,,,0,102.9290000,,,,887.0000000,,,,581.0950000,15.6560000,-15.6560000,0,5634.0000000,122.0000000,-122.0000000,0,4.3500000,,,0,1.1100000,,,0
5988,6233.01,6233,431660224,PC,3.7069545,0.0000057,-0.0000057,0,2.3800000,0.1590000,-0.1590000,0,7766.0000000,187.5970000,-187.5970000,0,12.7103000,0.6105100,-0.6105100,0,517.4560000,,,,1328.0000000,,,,377.0690000,4.1100000,-4.1100000,0,6643.0000000,270.3000000,-270.3000000,0,4.2300000,0.1000000,-0.1000000,0,1.4900000,0.0700000,-0.0700000,0
5989,6234.01,6234,202282233,PC,6.6283182,0.0000794,-0.0000794,0,4.3440000,0.5260000,-0.5260000,0,5378.0000000,343.7660000,-343.7660000,0,9.6591600,0.6541090,-0.6541090,0,273.7740000,,,,1133.0000000,,,,631.9460000,12.1075000,-12.1075000,0,5528.0000000,123.6000000,-123.6000000,0,4.1600000,0.0800000,-0.0800000,0,1.3500000,0.0700000,-0.0700000,0
5990,6235.01,6235,150902766,APC,7.8209807,0.0009544,-0.0009544,0,1.1830000,0.4030000,-0.4030000,0,15145.0000000,21576.0000000,-21576.0000000,0,14.2139000,4.7349600,-4.7349600,0,43.9112000,,,,717.0000000,,,,374.9570000,4.0135000,-4.0135000,0,5917.0000000,125.6000000,-125.6000000,0,4.7600000,0.0800000,-0.0800000,0,0.7100000,0.0400000,-0.0400000,0
5991,6236.01,6236,405532603,APC,3.3045926,0.0002333,-0.0002333,0,1.3220000,0.1360000,-0.1360000,0,8637.0000000,405.7300000,-405.7300000,0,12.7666000,0.6898000,-0.6898000,0,145.5080000,,,,967.0000000,,,,403.6100000,7.4950000,-7.4950000,0,6102.0000000,117.9000000,-117.9000000,0,4.2200000,0.0800000,-0.0800000,0,1.3800000,0.0600000,-0.0600000,0
5992,6237.01,6237,430431091,PC,4.1533998,0.0000367,-0.0000367,0,3.8570000,0.3330000,-0.3330000,0,6043.0000000,344.1770000,-344.1770000,0,15.5058000,,,0,1266.4900000,,,,1661.0000000,,,,1556.0400000,37.8550000,-37.8550000,0,6866.0000000,122.0000000,-122.0000000,0,3.9600000,,,0,2.1100000,,,0
5993,6238.01,6238,125489084,PC,5.7419523,0.0000700,-0.0000700,0,2.0800000,0.5490000,-0.5490000,0,7850.0000000,776.9800000,-776.9800000,0,9.8150500,,,0,82.5797000,,,,839.0000000,,,,676.1280000,12.4190000,-12.4190000,0,5396.0000000,122.0000000,-122.0000000,0,4.2100000,,,0,1.2600000,,,0
5994,6239.01,6239,319294834,PC,6.0749198,0.0000228,-0.0000228,0,2.7280000,0.4180000,-0.4180000,0,6328.0000000,276.4590000,-276.4590000,0,10.0564000,0.6249610,-0.6249610,0,146.1060000,,,,968.0000000,,,,563.8640000,7.5230000,-7.5230000,0,5643.0000000,155.0000000,-155.0000000,0,4.1300000,0.0800000,-0.0800000,0,1.4300000,0.0700000,-0.0700000,0
5995,624.01,624,399870368,CP,2.7443216,0.0000017,-0.0000017,0,3.4200000,0.0440000,-0.0440000,0,10071.0000000,116.1800000,-116.1800000,0,20.1852000,0.6870180,-0.6870180,0,5405.6000000,,,,2388.0000000,,,,330.7390000,6.6850000,-6.6850000,0,8730.0000000,152.7000000,-152.7000000,0,4.1900000,0.0700000,-0.0700000,0,1.9700000,0.0700000,-0.0700000,0
5996,6240.01,6240,249776059,PC,1.1797412,0.0000027,-0.0000027,0,3.3910000,0.1910000,-0.1910000,0,7122.0000000,204.8370000,-204.8370000,0,11.8670000,0.7796730,-0.7796730,0,8997.7400000,,,,2713.0000000,,,,960.6150000,42.2990000,-42.2990000,0,6393.0000000,128.7000000,-128.7000000,0,4.1600000,0.1000000,-0.1000000,0,1.5500000,0.1000000,-0.1000000,0
5997,6241.01,6241,15654898,PC,3.7812464,0.0000165,-0.0000165,0,2.1300000,0.3320000,-0.3320000,0,2521.0000000,194.7620000,-194.7620000,0,4.9746200,0.3741510,-0.3741510,0,167.0060000,,,,1001.0000000,,,,278.8270000,3.0865000,-3.0865000,0,5209.0000000,131.2000000,-131.2000000,0,4.4000000,0.0900000,-0.0900000,0,0.9900000,0.0600000,-0.0600000,0
5998,6242.01,6242,437740083,FP,5.6020298,0.0000078,-0.0000078,0,1.8930000,0.2560000,-0.2560000,0,6146.0000000,305.7370000,-305.7370000,0,11.3612000,0.7489230,-0.7489230,0,89.7874000,,,,857.0000000,,,,328.6250000,3.9325000,-3.9325000,0,5750.6000000,142.0000000,-142.0000000,0,4.1400000,0.0800000,-0.0800000,0,1.4400000,0.0800000,-0.0800000,0
5999,6243.01,6243,276250096,PC,3.5653226,0.0000145,-0.0000145,0,1.7000000,0.3040000,-0.3040000,0,902.0000000,72.1835000,-72.1835000,0,2.8884700,0.2061640,-0.2061640,0,185.4070000,,,,1028.0000000,,,,181.3950000,0.9825000,-0.9825000,0,5715.0000000,155.2000000,-155.2000000,0,4.4500000,0.0800000,-0.0800000,0,1.0000000,0.0500000,-0.0500000,0
6000,6244.01,6244,431216437,APC,2.5553078,0.0000007,-0.0000007,0,2.3320000,0.1090000,-0.1090000,0,12879.0000000,145.6390000,-145.6390000,0,15.4336000,1.1544800,-1.1544800,0,551.2300000,,,,1349.0000000,,,,230.5590000,7.8485000,-7.8485000,0,5739.2000000,144.3000000,-144.3000000,0,4.2200000,0.0900000,-0.0900000,0,1.3000000,0.1000000,-0.1000000,0
6001,6245.01,6245,446157122,PC,3.2149937,0.0000104,-0.0000104,0,0.7022664,0.4023175,-0.4023175,0,1438.8297400,201.8332400,-201.8332400,0,0.9044272,1.3004019,-1.3004019,0,7.3383538,,,,419.7777463,,,,22.1852000,0.0232500,-0.0232500,0,3106.0000000,157.0000000,-157.0000000,0,5.0051700,0.0163985,-0.0163985,0,0.2364570,0.0070855,-0.0070855,0
6002,6246.01,6246,388505345,PC,6.7786403,0.0001229,-0.0001229,0,1.8963943,0.1175158,-0.1175158,0,1146.3653641,130.8806600,-130.8806600,0,13.8147158,14.7205680,-14.7205680,0,2865.1981035,,,,1865.9861388,,,,187.6120000,1.0275000,-1.0275000,0,7665.0000000,187.3000000,-187.3000000,0,3.8600000,0.0800000,-0.0800000,0,2.5943999,0.0780352,-0.0780352,0
6003,6247.01,6247,418301643,PC,24.0916240,0.0001294,-0.0001294,0,4.7590000,0.9600000,-0.9600000,0,521.0000000,27.5021000,-27.5021000,0,2.8757400,0.1769700,-0.1769700,0,72.6894000,,,,810.0000000,,,,216.8380000,1.1040000,-1.1040000,0,6675.0000000,232.8000000,-232.8000000,0,4.2400000,0.0900000,-0.0900000,0,1.4900000,0.0600000,-0.0600000,0
6004,6248.01,6248,154304816,PC,3.8528933,0.0002387,-0.0002387,0,2.2041562,0.1554857,-0.1554857,0,8132.2415444,455.8898300,-455.8898300,0,18.8912058,20.9357680,-20.9357680,0,974.4816829,,,,1424.9944393,,,,701.2950000,8.6360000,-8.6360000,0,6306.0000000,131.4600000,-131.4600000,0,4.2670000,0.0818397,-0.0818397,0,1.3559500,0.0603015,-0.0603015,0
6005,6249.01,6249,456260074,PC,1092.0022990,0.0025959,-0.0025959,0,5.6049290,0.2195147,-0.2195147,0,1689.5997267,55.5094200,-55.5094200,0,3.1384101,0.3855328,-0.3855328,0,0.0742263,,,,133.1248776,,,,47.9491000,0.0760000,-0.0760000,0,4813.0000000,125.9420000,-125.9420000,0,4.5788400,0.0940107,-0.0940107,0,0.7510370,0.0528769,-0.0528769,0
6006,6249.02,6249,456260074,PC,15.5739143,0.0020792,-0.0020792,0,2.4269262,0.3412562,-0.3412562,0,779.9193691,102.5616900,-102.5616900,0,2.5864246,0.3354380,-0.3354380,0,21.4614430,,,,548.9521360,,,,47.9491000,0.0760000,-0.0760000,0,4813.0000000,125.9420000,-125.9420000,0,4.5788400,0.0940107,-0.0940107,0,0.7510370,0.0528769,-0.0528769,0
6007,625.01,625,379929661,CP,4.7869580,0.0000056,-0.0000056,0,4.9360000,0.0750000,-0.0750000,0,8390.0000000,92.2995000,-92.2995000,0,18.0112000,0.6755970,-0.6755970,0,2320.1800000,,,,1933.0000000,,,,341.2630000,5.0425000,-5.0425000,0,7668.6000000,138.4000000,-138.4000000,0,4.1300000,0.0800000,-0.0800000,0,1.9100000,0.0700000,-0.0700000,0
6008,6250.01,6250,455737331,PC,1076.6094165,0.0104024,-0.0104024,0,6.7803831,1.6964355,-1.6964355,0,626.6130191,70.4246440,-70.4246440,0,2.7512261,3.0867565,-3.0867565,0,0.2824759,,,,185.9366900,,,,121.5230000,0.7205000,-0.7205000,0,5848.0000000,171.1570000,-171.1570000,0,4.3888600,0.0812249,-0.0812249,0,1.0875200,0.0516935,-0.0516935,0
6009,6251.01,6251,52005579,CP,12.7614706,0.0000496,-0.0000496,0,1.0497761,1.9520600,-1.9520600,0,1215.2495801,249.8445700,-249.8445700,0,0.9705763,3.7154806,-3.7154806,0,1.9017251,,,,299.5067987,,,,12.2100000,0.0130500,-0.0130500,0,3376.0000000,157.0000000,-157.0000000,0,4.9613000,0.0101873,-0.0101873,0,0.2694270,0.0080644,-0.0080644,0
6010,6252.01,6252,307734818,PC,2.1077445,0.0002807,-0.0002807,0,1.7790000,0.1880000,-0.1880000,0,33127.0000000,1899.4600000,-1899.4600000,0,12.0414000,0.5536470,-0.5536470,0,95.8765000,,,,871.0000000,,,,244.5880000,4.0070000,-4.0070000,0,3954.0000000,157.0000000,-157.0000000,0,4.6100000,0.0100000,-0.0100000,0,0.6500000,0.0200000,-0.0200000,0
6011,6253.01,6253,287152495,PC,9.2347348,0.0000188,-0.0000188,0,0.9619972,0.2538595,-0.2538595,0,354.6074958,60.1505550,-60.1505550,0,1.3883495,3.4595860,-3.4595860,0,112.6755159,,,,830.9542977,,,,163.3160000,0.5730000,-0.5730000,0,4902.0000000,123.6730000,-123.6730000,0,4.5985300,0.0896284,-0.0896284,0,0.7444850,0.0492060,-0.0492060,0
6012,6254.01,6254,432758245,PC,1.5361137,0.0000116,-0.0000116,0,1.1370302,0.2422466,-0.2422466,0,543.7767369,75.0735200,-75.0735200,0,2.4339573,0.4830190,-0.4830190,0,876.5741465,,,,1387.7681435,,,,131.6860000,0.8585000,-0.8585000,0,5317.0000000,127.6630000,-127.6630000,0,4.5052800,0.0816702,-0.0816702,0,0.8858140,0.0503593,-0.0503593,0
6013,6255.01,6255,261135533,CP,0.2381823,0.0000076,-0.0000076,0,0.4763536,0.1665661,-0.1665661,0,493.9763957,49.0634080,-49.0634080,0,0.9617386,0.2893542,-0.2893542,0,588.9943508,,,,1256.4567156,,,,20.3167000,0.0236000,-0.0236000,0,3423.0000000,157.0000000,-157.0000000,0,4.8555400,0.0011883,-0.0011883,0,0.3690770,0.0109958,-0.0109958,0
6014,6256.01,6256,373017793,PC,7.9945503,0.0004736,-0.0004736,0,4.7645363,0.5155220,-0.5155220,0,484.9830269,50.2112160,-50.2112160,0,3.4801634,0.3017667,-0.3017667,0,311.9071042,,,,1071.8303891,,,,218.2990000,1.0875000,-1.0875000,0,6088.0000000,247.1000000,-247.1000000,0,4.2700000,0.0900000,-0.0900000,0,1.3023300,0.0594472,-0.0594472,0
6015,6257.01,6257,237204346,PC,6.5452014,0.0000313,-0.0000313,0,4.1931124,0.6848081,-0.6848081,0,356.0286213,34.8342670,-34.8342670,0,2.5553163,1.6534029,-1.6534029,0,462.9139946,,,,1183.0274647,,,,287.0300000,1.8885000,-1.8885000,0,6353.0000000,131.8550000,-131.8550000,0,4.2988700,0.0881800,-0.0881800,0,1.3186400,0.0586433,-0.0586433,0
6016,6258.01,6258,435878153,PC,0.5570869,0.0000253,-0.0000253,0,0.9916975,0.7613149,-0.7613149,0,995.2172114,233.5024300,-233.5024300,0,1.2151478,2.6829014,-2.6829014,0,189.5973427,,,,946.4067108,,,,44.0959000,0.1583000,-0.1583000,0,3392.0000000,157.0000000,-157.0000000,0,4.8450700,0.0019536,-0.0019536,0,0.3801560,0.0112742,-0.0112742,0
6017,6259.01,6259,294497466,PC,3.2376482,0.0000119,-0.0000119,0,2.0380000,0.2870000,-0.2870000,0,698.0000000,46.0186000,-46.0186000,0,5.6488000,0.3001980,-0.3001980,0,2947.1600000,,,,2052.0000000,,,,606.2670000,13.3515000,-13.3515000,0,10023.0000000,209.2000000,-209.2000000,0,4.1700000,0.0600000,-0.0600000,0,2.1900000,0.0700000,-0.0700000,0
6018,626.01,626,65412605,CP,4.4010465,0.0000014,-0.0000014,0,4.7570000,0.0400000,-0.0400000,0,6903.0000000,41.1690000,-41.1690000,0,19.7441000,0.6608200,-0.6608200,0,3731.9000000,,,,2177.0000000,,,,437.2150000,8.3570000,-8.3570000,0,8489.0000000,178.9000000,-178.9000000,0,4.0300000,0.0800000,-0.0800000,0,2.3200000,0.0800000,-0.0800000,0
6019,6260.01,6260,60984804,PC,2.3898191,0.0000402,-0.0000402,0,2.7660000,0.4390000,-0.4390000,0,210.0000000,11.5371000,-11.5371000,0,2.3284900,0.1357410,-0.1357410,0,3762.7900000,,,,2181.0000000,,,,113.1020000,0.9505000,-0.9505000,0,7707.0000000,128.6000000,-128.6000000,0,4.1100000,0.0800000,-0.0800000,0,1.9600000,0.0600000,-0.0600000,0
6020,6261.01,6261,181748381,PC,5.4920894,0.0000072,-0.0000072,0,2.9340000,0.1840000,-0.1840000,0,3962.0000000,106.8410000,-106.8410000,0,8.8335900,0.4531960,-0.4531960,0,265.1010000,,,,1124.0000000,,,,267.5420000,3.3455000,-3.3455000,0,6090.0000000,130.5000000,-130.5000000,0,4.1200000,0.0800000,-0.0800000,0,1.5300000,0.0700000,-0.0700000,0
6021,6262.01,6262,180575165,PC,1.4945947,0.0000389,-0.0000389,0,2.7100000,0.5010000,-0.5010000,0,280.0000000,23.1364000,-23.1364000,0,2.7906800,0.1773730,-0.1773730,0,21608.7000000,,,,3377.0000000,,,,441.1350000,8.6800000,-8.6800000,0,9532.0000000,190.2000000,-190.2000000,0,4.3400000,0.0700000,-0.0700000,0,1.7500000,0.0600000,-0.0600000,0
6022,6263.01,6263,293547742,PC,3.0178746,0.0000265,-0.0000265,0,2.6790000,0.4550000,-0.4550000,0,193.0000000,17.2557000,-17.2557000,0,0.9308910,0.0813588,-0.0813588,0,303.4990000,,,,1162.0000000,,,,46.2588000,0.0688500,-0.0688500,0,4717.0000000,108.2000000,-108.2000000,0,4.6100000,0.0800000,-0.0800000,0,0.7100000,0.0400000,-0.0400000,0
6023,6264.01,6264,291471222,PC,5.6928845,0.0000516,-0.0000516,0,4.2610000,0.9930000,-0.9930000,0,291.0000000,27.4864000,-27.4864000,0,3.8062600,0.3094850,-0.3094850,0,908.5090000,,,,1529.0000000,,,,437.1460000,4.6220000,-4.6220000,0,6610.0000000,125.5000000,-125.5000000,0,3.7900000,0.0900000,-0.0900000,0,2.4700000,0.1000000,-0.1000000,0
6024,6265.01,6265,344927749,PC,5.7935723,0.0000292,-0.0000292,0,3.3950000,0.5910000,-0.5910000,0,133.0000000,9.4103500,-9.4103500,0,1.5072500,0.0937343,-0.0937343,0,444.1310000,,,,1278.0000000,,,,71.8401000,0.2939500,-0.2939500,0,6387.1000000,114.4000000,-114.4000000,0,4.2700000,0.0800000,-0.0800000,0,1.3700000,0.0600000,-0.0600000,0
6025,6265.02,6265,344927749,PC,4.1793325,0.0000450,-0.0000450,0,3.0120000,0.6920000,-0.6920000,0,102.0000000,8.9901900,-8.9901900,0,1.2023600,0.0978685,-0.0978685,0,697.7160000,,,,1431.0000000,,,,71.8401000,0.2939500,-0.2939500,0,6387.1000000,114.4000000,-114.4000000,0,4.2700000,0.0800000,-0.0800000,0,1.3700000,0.0600000,-0.0600000,0
6026,6266.01,6266,193023697,PC,2.7895524,0.0000147,-0.0000147,0,1.9690000,0.7940000,-0.7940000,0,262.0000000,27.8612000,-27.8612000,0,0.9861470,0.1141620,-0.1141620,0,376.8530000,,,,1227.0000000,,,,42.6435000,0.0621500,-0.0621500,0,5039.0000000,132.8000000,-132.8000000,0,4.6200000,0.0900000,-0.0900000,0,0.7400000,0.0500000,-0.0500000,0
6027,6267.01,6267,296737508,PC,733.9910938,0.0000563,-0.0000563,0,4.7190000,0.4010000,-0.4010000,0,1675.0000000,54.2619000,-54.2619000,0,4.8141000,0.2775720,-0.2775720,0,31.6587000,,,,660.0000000,,,,118.0210000,0.5820000,-0.5820000,0,5699.6000000,132.8000000,-132.8000000,0,4.2400000,0.0800000,-0.0800000,0,1.2700000,0.0700000,-0.0700000,0
6028,6268.01,6268,434477274,PC,2.8959153,0.0003354,-0.0003354,0,1.7993552,0.0819393,-0.0819393,0,7042.9351957,493.8934300,-493.8934300,0,13.8781874,1.0172917,-1.0172917,0,1511.7126877,,,,1590.3293135,,,,629.5060000,16.8105000,-16.8105000,0,6249.0000000,125.4810000,-125.4810000,0,4.2223200,0.0849707,-0.0849707,0,1.4101501,0.0718794,-0.0718794,0
6029,6269.01,6269,168281028,KP,4.3744614,0.0006375,-0.0006375,0,3.0484494,0.1511305,-0.1511305,0,3270.9828556,162.7479600,-162.7479600,0,6.4637765,0.6338399,-0.6338399,0,419.4378829,,,,1154.2148636,,,,343.5250000,5.0490000,-5.0490000,0,5677.0000000,129.3580000,-129.3580000,0,4.3473500,0.0775018,-0.0775018,0,1.1156300,0.0580930,-0.0580930,0
6030,627.01,627,365781372,FP,1.1388900,0.0000600,-0.0000600,0,2.1540000,0.2480000,-0.2480000,0,5368.1900000,0.9023340,-0.9023340,0,22.4869000,1.4455800,-1.4455800,0,16504.7000000,,,,3157.0000000,,,,629.8340000,29.1600000,-29.1600000,0,7852.8000000,250.7000000,-250.7000000,0,4.0800000,1.2800000,-1.2800000,0,2.7900000,0.1800000,-0.1800000,0
6031,6270.01,6270,192976435,PC,4.2275389,0.0002851,-0.0002851,0,4.4305716,0.1481828,-0.1481828,0,8677.5495470,245.4536600,-245.4536600,0,14.8654685,0.8874732,-0.8874732,0,1012.7402087,,,,1438.7795714,,,,819.3750000,12.9350000,-12.9350000,0,6001.0000000,127.9160000,-127.9160000,0,4.0943900,0.0778122,-0.0778122,0,1.5649600,0.0755527,-0.0755527,0
6032,6271.01,6271,134528212,PC,1.6046070,0.0001162,-0.0001162,0,2.2761218,0.1101031,-0.1101031,0,16676.3800580,898.8957500,-898.8957500,0,,,,0,1388.4528008,,,,1556.8706441,,,,705.2380000,,,0,5780.0000000,,,0,4.4380000,,,0,,,,0
